Region,State,County Names,Year,Year_Month,count
Southeast,Florida,Volusia County,2020,2020-05,1
Southeast,Florida,Volusia County,2023,2023-07,1
Southeast,Florida,Volusia County,2024,2024-04,1
Southeast,Florida,West Sunrise Boulevard,2018,2018-09,1
Southeast,Florida,West Sunrise Boulevard,2020,2020-05,1
Southeast,Florida,West Sunrise Boulevard,2021,2021-01,1
Southeast,Georgia,6000,2022,2022-06,1
Southeast,Georgia,6000,2022,2022-08,1
Southeast,Georgia,Athens-Clarke County,2021,2021-09,1
Southeast,Georgia,Athens-Clarke County,2023,2023-04,1
Southeast,Georgia,Baldwin County,2022,2022-07,1
Southeast,Georgia,Barrow County,2024,2024-09,1
Southeast,Georgia,Ben Hill County,2024,2024-04,1
Southeast,Georgia,Bibb County,2018,2018-06,1
Southeast,Georgia,Bibb County,2019,2019-06,1
Southeast,Georgia,Bibb County,2020,2020-03,1
Southeast,Georgia,Bibb County,2020,2020-11,1
Southeast,Georgia,Bibb County,2021,2021-07,1
Southeast,Georgia,Bibb County,2022,2022-06,1
Southeast,Georgia,Bibb County,2022,2022-07,1
Southeast,Georgia,Bibb County,2022,2022-12,1
Southeast,Georgia,Bibb County,2023,2023-08,1
Southeast,Georgia,Bibb County,2024,2024-06,1
Southeast,Georgia,Burke County,2022,2022-07,1
Southeast,Georgia,Burke County,2023,2023-04,1
Southeast,Georgia,Chatham County,2018,2018-07,1
Southeast,Georgia,Chatham County,2019,2019-06,1
Southeast,Georgia,Chatham County,2021,2021-06,1
Southeast,Georgia,Chatham County,2022,2022-01,1
Southeast,Georgia,Chatham County,2024,2024-05,1
Southeast,Georgia,Clayton County,2020,2020-11,1
Southeast,Georgia,Clayton County,2021,2021-11,1
Southeast,Georgia,Cobb County,2019,2019-12,1
Southeast,Georgia,Cobb County,2021,2021-03,1
Southeast,Georgia,Crisp County,2022,2022-10,1
Southeast,Georgia,DeKalb County,2021,2021-05,1
Southeast,Georgia,DeKalb County,2022,2022-05,1
Southeast,Georgia,Dougherty County,2018,2018-09,1
Southeast,Georgia,Dougherty County,2019,2019-01,1
Southeast,Georgia,Dougherty County,2020,2020-05,1
Southeast,Georgia,Dougherty County,2020,2020-09,1
Southeast,Georgia,Dougherty County,2023,2023-01,1
Southeast,Georgia,Dougherty County,2024,2024-04,1
Southeast,Georgia,Dougherty County,2024,2024-07,1
Southeast,Georgia,Douglas County,2023,2023-03,1
Southeast,Georgia,Early County,2022,2022-06,1
Southeast,Georgia,Emanuel County,2018,2018-10,1
Southeast,Georgia,Emanuel County,2021,2021-07,1
Southeast,Georgia,Emanuel County,2022,2022-09,1
Southeast,Georgia,Evans County,2024,2024-02,1
Southeast,Georgia,Fulton County,2018,2018-07,1
Southeast,Georgia,Fulton County,2018,2018-10,1
Southeast,Georgia,Fulton County,2019,2019-03,1
Southeast,Georgia,Fulton County,2019,2019-06,3
Southeast,Georgia,Fulton County,2019,2019-07,1
Southeast,Georgia,Fulton County,2019,2019-08,1
Southeast,Georgia,Fulton County,2020,2020-01,1
Southeast,Georgia,Fulton County,2020,2020-03,1
Southeast,Georgia,Fulton County,2020,2020-06,2
Southeast,Georgia,Fulton County,2020,2020-07,3
Southeast,Georgia,Fulton County,2020,2020-10,2
Southeast,Georgia,Fulton County,2021,2021-02,1
Southeast,Georgia,Fulton County,2021,2021-04,2
Southeast,Georgia,Fulton County,2021,2021-05,1
Southeast,Georgia,Fulton County,2021,2021-09,1
Southeast,Georgia,Fulton County,2021,2021-10,1
Southeast,Georgia,Fulton County,2021,2021-12,1
Southeast,Georgia,Fulton County,2022,2022-01,1
Southeast,Georgia,Fulton County,2022,2022-03,1
Southeast,Georgia,Fulton County,2022,2022-04,2
Southeast,Georgia,Fulton County,2022,2022-07,2
Southeast,Georgia,Fulton County,2022,2022-08,1
Southeast,Georgia,Fulton County,2022,2022-10,1
Southeast,Georgia,Fulton County,2022,2022-11,2
Southeast,Georgia,Fulton County,2022,2022-12,1
Southeast,Georgia,Fulton County,2023,2023-04,1
Southeast,Georgia,Fulton County,2023,2023-05,1
Southeast,Georgia,Fulton County,2023,2023-09,1
Southeast,Georgia,Fulton County,2023,2023-10,1
Southeast,Georgia,Fulton County,2023,2023-11,1
Southeast,Georgia,Fulton County,2023,2023-12,1
Southeast,Georgia,Fulton County,2024,2024-02,1
Southeast,Georgia,Fulton County,2024,2024-05,1
Southeast,Georgia,Fulton County,2024,2024-07,1
Southeast,Georgia,Fulton County,2024,2024-08,1
Southeast,Georgia,Georgia,2020,2020-08,1
Southeast,Georgia,Georgia,2022,2022-06,1
Southeast,Georgia,Georgia,2023,2023-06,1
Southeast,Georgia,Georgia,2023,2023-10,1
Southeast,Georgia,Georgia,2023,2023-11,1
Southeast,Georgia,Georgia,2024,2024-05,1
Southeast,Georgia,Glynn County,2022,2022-01,1
Southeast,Georgia,Glynn County,2023,2023-05,1
Southeast,Georgia,Gwinnett County,2021,2021-05,1
Southeast,Georgia,Hancock County,2020,2020-09,1
Southeast,Georgia,Hart County,2022,2022-09,1
Southeast,Georgia,Henry County,2019,2019-04,1
Southeast,Georgia,Henry County,2020,2020-09,1
Southeast,Georgia,Henry County,2023,2023-07,1
Southeast,Georgia,Houston County,2021,2021-09,1
Southeast,Georgia,Houston County,2024,2024-08,1
Southeast,Georgia,Jefferson County,2022,2022-09,1
Southeast,Georgia,Jefferson County,2023,2023-08,1
Southeast,Georgia,Laurens County,2019,2019-08,1
Southeast,Georgia,Laurens County,2023,2023-09,1
Southeast,Georgia,Laurens County,2024,2024-03,1
Southeast,Georgia,Lowndes County,2022,2022-12,1
Southeast,Georgia,McDuffie County,2023,2023-05,1
Southeast,Georgia,Muscogee County,2018,2018-05,1
Southeast,Georgia,Muscogee County,2019,2019-12,1
Southeast,Georgia,Muscogee County,2021,2021-02,1
Southeast,Georgia,Muscogee County,2021,2021-05,1
Southeast,Georgia,Muscogee County,2021,2021-06,1
Southeast,Georgia,Muscogee County,2023,2023-02,2
Southeast,Georgia,Peach County,2021,2021-10,1
Southeast,Georgia,Polk County,2019,2019-01,1
Southeast,Georgia,Polk County,2023,2023-04,1
Southeast,Georgia,Richmond County,2019,2019-03,1
Southeast,Georgia,Richmond County,2021,2021-05,1
Southeast,Georgia,Richmond County,2021,2021-09,1
Southeast,Georgia,Richmond County,2022,2022-01,1
Southeast,Georgia,Richmond County,2023,2023-05,1
Southeast,Georgia,Richmond County,2023,2023-10,1
Southeast,Georgia,Rockdale County,2019,2019-11,1
Southeast,Georgia,Screven County,2024,2024-06,1
Southeast,Georgia,Tift County,2020,2020-12,1
Southeast,Georgia,Toombs County,2019,2019-11,1
Southeast,Georgia,Troup County,2019,2019-09,1
Southeast,Georgia,Troup County,2023,2023-07,1
Southeast,Georgia,Turner County,2018,2018-06,1
Southeast,Georgia,Whitfield County,2024,2024-08,1
Southeast,Georgia,Wilcox County,2019,2019-03,1
Southeast,Kentucky,Boone County,2024,2024-07,1
Southeast,Kentucky,Christian County,2024,2024-04,1
Southeast,Kentucky,Daviess County,2019,2019-01,1
Southeast,Kentucky,Fayette County,2020,2020-08,2
Southeast,Kentucky,Fayette County,2021,2021-07,1
Southeast,Kentucky,Fayette County,2022,2022-05,1
Southeast,Kentucky,Fayette County,2022,2022-08,1
Southeast,Kentucky,Fayette County,2022,2022-09,1
Southeast,Kentucky,Fayette County,2023,2023-10,1
Southeast,Kentucky,Fayette County,2024,2024-08,1
Southeast,Kentucky,Hardin County,2019,2019-02,1
Southeast,Kentucky,Hopkins County,2020,2020-08,1
Southeast,Kentucky,Jefferson County,2018,2018-03,1
Southeast,Kentucky,Jefferson County,2019,2019-04,1
Southeast,Kentucky,Jefferson County,2019,2019-06,1
Southeast,Kentucky,Jefferson County,2020,2020-04,1
Southeast,Kentucky,Jefferson County,2020,2020-05,1
Southeast,Kentucky,Jefferson County,2020,2020-06,1
Southeast,Kentucky,Jefferson County,2020,2020-07,2
Southeast,Kentucky,Jefferson County,2021,2021-06,1
Southeast,Kentucky,Jefferson County,2021,2021-10,1
Southeast,Kentucky,Jefferson County,2022,2022-03,1
Southeast,Kentucky,Jefferson County,2022,2022-06,1
Southeast,Kentucky,Jefferson County,2022,2022-10,1
Southeast,Kentucky,Jefferson County,2023,2023-04,2
Southeast,Kentucky,Jefferson County,2023,2023-05,2
Southeast,Kentucky,Jefferson County,2023,2023-08,2
Southeast,Kentucky,Jefferson County,2024,2024-01,1
Southeast,Kentucky,Jefferson County,2024,2024-02,1
Southeast,Kentucky,Jefferson County,2024,2024-05,1
Southeast,Kentucky,Jefferson County,2024,2024-06,2
Southeast,Kentucky,Jefferson County,2024,2024-07,1
Southeast,Kentucky,Jefferson County,2024,2024-09,1
Southeast,Kentucky,Johnson County,2018,2018-02,1
Southeast,Kentucky,Kenton County,2019,2019-04,1
Southeast,Kentucky,Kenton County,2021,2021-01,1
Southeast,Kentucky,Kenton County,2022,2022-04,1
Southeast,Kentucky,Kentucky,2022,2022-06,1
Southeast,Kentucky,Kentucky,2022,2022-08,1
Southeast,Kentucky,Laurel County,2024,2024-09,1
Southeast,Kentucky,Lewis County,2020,2020-05,1
Southeast,Kentucky,Marshall County,2018,2018-01,1
Southeast,Kentucky,McCracken County,2020,2020-08,1
Southeast,Kentucky,McCracken County,2023,2023-04,1
Southeast,Kentucky,Warren County,2018,2018-01,1
Southeast,Louisiana,Acadia Parish,2020,2020-10,1
Southeast,Louisiana,Ascension Parish,2019,2019-01,1
Southeast,Louisiana,Ascension Parish,2020,2020-09,1
Southeast,Louisiana,Ascension Parish,2023,2023-10,1
Southeast,Louisiana,Assumption Parish,2022,2022-05,1
Southeast,Louisiana,Assumption Parish,2023,2023-06,1
Southeast,Louisiana,Avoyelles Parish,2019,2019-11,1
Southeast,Louisiana,Bossier Parish,2023,2023-05,1
Southeast,Louisiana,Caddo Parish,2018,2018-04,1
Southeast,Louisiana,Caddo Parish,2018,2018-05,1
Southeast,Louisiana,Caddo Parish,2019,2019-03,1
Southeast,Louisiana,Caddo Parish,2019,2019-04,1
Southeast,Louisiana,Caddo Parish,2019,2019-06,1
Southeast,Louisiana,Caddo Parish,2020,2020-01,1
Southeast,Louisiana,Caddo Parish,2020,2020-07,1
Southeast,Louisiana,Caddo Parish,2020,2020-11,1
Southeast,Louisiana,Caddo Parish,2021,2021-01,1
Southeast,Louisiana,Caddo Parish,2021,2021-02,1
Southeast,Louisiana,Caddo Parish,2021,2021-04,1
Southeast,Louisiana,Caddo Parish,2021,2021-09,1
Southeast,Louisiana,Caddo Parish,2022,2022-04,1
Southeast,Louisiana,Caddo Parish,2023,2023-01,1
Southeast,Louisiana,Caddo Parish,2023,2023-03,3
Southeast,Louisiana,Caddo Parish,2023,2023-05,2
Southeast,Louisiana,Caddo Parish,2023,2023-07,2
Southeast,Louisiana,Caddo Parish,2024,2024-03,1
Southeast,Louisiana,Calcasieu Parish,2019,2019-08,1
Southeast,Louisiana,Calcasieu Parish,2020,2020-05,1
Southeast,Louisiana,Calcasieu Parish,2020,2020-06,1
Southeast,Louisiana,Calcasieu Parish,2020,2020-07,1
Southeast,Louisiana,Calcasieu Parish,2021,2021-04,1
Southeast,Louisiana,Calcasieu Parish,2022,2022-11,1
Southeast,Louisiana,Calcasieu Parish,2023,2023-09,1
Southeast,Louisiana,Calcasieu Parish,2023,2023-10,1
Southeast,Louisiana,East Baton Rouge Parish,2018,2018-11,1
Southeast,Louisiana,East Baton Rouge Parish,2019,2019-02,1
Southeast,Louisiana,East Baton Rouge Parish,2019,2019-06,1
Southeast,Louisiana,East Baton Rouge Parish,2019,2019-11,1
Southeast,Louisiana,East Baton Rouge Parish,2020,2020-05,1
Southeast,Louisiana,East Baton Rouge Parish,2020,2020-07,2
Southeast,Louisiana,East Baton Rouge Parish,2020,2020-09,1
Southeast,Louisiana,East Baton Rouge Parish,2021,2021-02,2
Southeast,Louisiana,East Baton Rouge Parish,2021,2021-06,1
Southeast,Louisiana,East Baton Rouge Parish,2021,2021-11,1
Southeast,Louisiana,East Baton Rouge Parish,2022,2022-02,1
Southeast,Louisiana,East Baton Rouge Parish,2022,2022-04,1
Southeast,Louisiana,East Baton Rouge Parish,2022,2022-05,1
Southeast,Louisiana,East Baton Rouge Parish,2022,2022-10,1
Southeast,Louisiana,East Baton Rouge Parish,2023,2023-01,1
Southeast,Louisiana,East Baton Rouge Parish,2024,2024-01,2
Southeast,Louisiana,Fairlane,2019,2019-06,1
Southeast,Louisiana,Guadalcanal Street,2018,2018-09,1
Southeast,Louisiana,Guadalcanal Street,2020,2020-03,1
Southeast,Louisiana,Iberia Parish,2020,2020-09,1
Southeast,Louisiana,Iberia Parish,2021,2021-09,1
Southeast,Louisiana,Iberia Parish,2022,2022-03,1
Southeast,Louisiana,Iberia Parish,2024,2024-04,1
Southeast,Louisiana,Iberia Parish,2024,2024-07,1
Southeast,Louisiana,Jefferson Parish,2019,2019-09,1
Southeast,Louisiana,Jefferson Parish,2021,2021-02,1
Southeast,Louisiana,Jefferson Parish,2021,2021-06,1
Southeast,Louisiana,Jefferson Parish,2023,2023-07,1
Southeast,Louisiana,Jefferson Parish,2024,2024-04,1
Southeast,Louisiana,Lafayette Parish,2020,2020-06,1
Southeast,Louisiana,Lafayette Parish,2020,2020-10,1
Southeast,Louisiana,Lafayette Parish,2021,2021-12,1
Southeast,Louisiana,Lafayette Parish,2022,2022-05,1
Southeast,Louisiana,Lafayette Parish,2023,2023-04,1
Southeast,Louisiana,Lafayette Parish,2023,2023-08,1
Southeast,Louisiana,Lafourche Parish,2021,2021-02,1
Southeast,Louisiana,Lafourche Parish,2023,2023-05,1
Southeast,Louisiana,Lafourche Parish,2024,2024-04,1
Southeast,Louisiana,Lincoln Parish,2021,2021-10,1
Southeast,Louisiana,Louisiana,2018,2018-12,1
Southeast,Louisiana,Louisiana,2021,2021-10,1
Southeast,Louisiana,Madison Parish,2019,2019-11,1
Southeast,Louisiana,Morehouse Parish,2023,2023-05,1
Southeast,Louisiana,Natchitoches Parish,2024,2024-03,1
Southeast,Louisiana,Orleans Parish,2018,2018-02,1
Southeast,Louisiana,Orleans Parish,2018,2018-04,2
Southeast,Louisiana,Orleans Parish,2018,2018-05,1
Southeast,Louisiana,Orleans Parish,2018,2018-07,2
Southeast,Louisiana,Orleans Parish,2019,2019-02,1
Southeast,Louisiana,Orleans Parish,2019,2019-05,1
Southeast,Louisiana,Orleans Parish,2019,2019-09,2
Southeast,Louisiana,Orleans Parish,2019,2019-12,4
Southeast,Louisiana,Orleans Parish,2020,2020-02,1
Southeast,Louisiana,Orleans Parish,2020,2020-06,1
Southeast,Louisiana,Orleans Parish,2020,2020-09,2
Southeast,Louisiana,Orleans Parish,2020,2020-10,1
Southeast,Louisiana,Orleans Parish,2020,2020-11,3
Southeast,Louisiana,Orleans Parish,2021,2021-01,1
Southeast,Louisiana,Orleans Parish,2021,2021-03,1
Southeast,Louisiana,Orleans Parish,2021,2021-04,1
Southeast,Louisiana,Orleans Parish,2021,2021-05,1
Southeast,Louisiana,Orleans Parish,2021,2021-06,1
Southeast,Louisiana,Orleans Parish,2021,2021-08,3
Southeast,Louisiana,Orleans Parish,2021,2021-10,2
Southeast,Louisiana,Orleans Parish,2022,2022-01,1
Southeast,Louisiana,Orleans Parish,2022,2022-04,1
Southeast,Louisiana,Orleans Parish,2022,2022-05,2
Southeast,Louisiana,Orleans Parish,2022,2022-06,1
Southeast,Louisiana,Orleans Parish,2022,2022-07,1
Southeast,Louisiana,Orleans Parish,2022,2022-10,1
Southeast,Louisiana,Orleans Parish,2022,2022-11,1
Southeast,Louisiana,Orleans Parish,2022,2022-12,2
Southeast,Louisiana,Orleans Parish,2023,2023-01,2
Southeast,Louisiana,Orleans Parish,2023,2023-02,2
Southeast,Louisiana,Orleans Parish,2023,2023-04,1
Southeast,Louisiana,Orleans Parish,2023,2023-05,1
Southeast,Louisiana,Orleans Parish,2024,2024-01,2
Southeast,Louisiana,Orleans Parish,2024,2024-03,1
Southeast,Louisiana,Orleans Parish,2024,2024-04,1
Southeast,Louisiana,Ouachita Parish,2020,2020-06,1
Southeast,Louisiana,Ouachita Parish,2021,2021-04,1
Southeast,Louisiana,Ouachita Parish,2021,2021-09,1
Southeast,Louisiana,Ouachita Parish,2022,2022-03,1
Southeast,Louisiana,Ouachita Parish,2022,2022-04,1
Southeast,Louisiana,Ouachita Parish,2022,2022-07,2
Southeast,Louisiana,Ouachita Parish,2023,2023-10,1
Southeast,Louisiana,Pointe Coupee Parish,2018,2018-06,1
Southeast,Louisiana,Rapides Parish,2019,2019-05,1
Southeast,Louisiana,Rapides Parish,2019,2019-09,1
Southeast,Louisiana,Rapides Parish,2022,2022-02,1
Southeast,Louisiana,Rapides Parish,2023,2023-06,1
Southeast,Louisiana,Rapides Parish,2023,2023-08,1
Southeast,Louisiana,Rapides Parish,2023,2023-10,1
Southeast,Louisiana,St. Charles Parish,2019,2019-05,1
Southeast,Louisiana,St. Charles Parish,2022,2022-07,1
Southeast,Louisiana,St. James Parish,2018,2018-12,1
Southeast,Louisiana,St. John the Baptist Parish,2019,2019-05,1
Southeast,Louisiana,St. John the Baptist Parish,2019,2019-12,1
Southeast,Louisiana,St. Landry Parish,2021,2021-09,1
Southeast,Louisiana,St. Landry Parish,2022,2022-04,1
Southeast,Louisiana,St. Mary Parish,2022,2022-04,1
Southeast,Louisiana,St. Tammany Parish,2020,2020-12,1
Southeast,Louisiana,Terrebonne Parish,2021,2021-04,1
Southeast,Louisiana,Terrebonne Parish,2021,2021-11,1
Southeast,Louisiana,Vermilion Parish,2023,2023-02,1
Southeast,Louisiana,Washington Parish,2020,2020-05,1
Southeast,Louisiana,Washington Parish,2022,2022-02,1
Southeast,Louisiana,Webster Parish,2019,2019-12,1
Southeast,Louisiana,Webster Parish,2023,2023-03,1
Southeast,Mississippi,Adams County,2023,2023-05,1
Southeast,Mississippi,Bolivar County,2021,2021-02,1
Southeast,Mississippi,Bolivar County,2022,2022-10,1
Southeast,Mississippi,Bolivar County,2023,2023-10,1
Southeast,Mississippi,Claiborne County,2019,2019-04,1
Southeast,Mississippi,Claiborne County,2020,2020-02,1
Southeast,Mississippi,Claiborne County,2021,2021-02,1
Southeast,Mississippi,Clay County,2024,2024-01,1
Southeast,Mississippi,Clay County,2024,2024-03,1
Southeast,Mississippi,Coahoma County,2023,2023-05,2
Southeast,Mississippi,Coahoma County,2023,2023-07,1
Southeast,Mississippi,Coahoma County,2024,2024-07,1
Southeast,Mississippi,Copiah County,2018,2018-05,1
Southeast,Mississippi,Copiah County,2023,2023-05,1
Southeast,Mississippi,Forrest County,2018,2018-01,1
Southeast,Mississippi,Forrest County,2022,2022-11,1
Southeast,Mississippi,Forrest County,2023,2023-06,1
Southeast,Mississippi,Hancock County,2020,2020-01,1
Southeast,Mississippi,Hancock County,2023,2023-04,1
Southeast,Mississippi,Harrison County,2020,2020-05,1
Southeast,Mississippi,Harrison County,2021,2021-12,1
Southeast,Mississippi,Harrison County,2022,2022-04,1
Southeast,Mississippi,Harrison County,2023,2023-04,1
Southeast,Mississippi,Hinds County,2019,2019-02,1
Southeast,Mississippi,Hinds County,2019,2019-04,1
Southeast,Mississippi,Hinds County,2020,2020-04,1
Southeast,Mississippi,Hinds County,2020,2020-05,1
Southeast,Mississippi,Hinds County,2020,2020-07,1
Southeast,Mississippi,Hinds County,2020,2020-08,1
Southeast,Mississippi,Hinds County,2020,2020-12,1
Southeast,Mississippi,Hinds County,2021,2021-03,1
Southeast,Mississippi,Hinds County,2021,2021-10,1
Southeast,Mississippi,Hinds County,2021,2021-12,1
Southeast,Mississippi,Hinds County,2022,2022-01,1
Southeast,Mississippi,Hinds County,2022,2022-04,1
Southeast,Mississippi,Hinds County,2022,2022-07,1
Southeast,Mississippi,Hinds County,2023,2023-06,1
Southeast,Mississippi,Hinds County,2023,2023-09,1
Southeast,Mississippi,Hinds County,2024,2024-03,2
Southeast,Mississippi,Hinds County,2024,2024-04,1
Southeast,Mississippi,Hinds County,2024,2024-05,1
Southeast,Mississippi,Hinds County,2024,2024-07,1
Southeast,Mississippi,Hinds County,2024,2024-08,2
Southeast,Mississippi,Holmes County,2023,2023-09,1
Southeast,Mississippi,Holmes County,2023,2023-11,1
Southeast,Mississippi,Jackson County,2023,2023-05,1
Southeast,Mississippi,Jackson County,2024,2024-07,1
Southeast,Mississippi,Jefferson County,2021,2021-12,1
Southeast,Mississippi,Jones County,2022,2022-04,1
Southeast,Mississippi,Lauderdale County,2020,2020-12,1
Southeast,Mississippi,Lauderdale County,2021,2021-10,1
Southeast,Mississippi,Lauderdale County,2023,2023-10,1
Southeast,Mississippi,Lauderdale County,2024,2024-06,1
Southeast,Mississippi,Leflore County,2019,2019-08,1
Southeast,Mississippi,Leflore County,2020,2020-10,1
Southeast,Mississippi,Leflore County,2022,2022-07,1
Southeast,Mississippi,Leflore County,2022,2022-10,1
Southeast,Mississippi,Leflore County,2024,2024-03,1
Southeast,Mississippi,Lowndes County,2021,2021-02,1
Southeast,Mississippi,Lowndes County,2022,2022-12,1
Southeast,Mississippi,Lowndes County,2023,2023-05,1
Southeast,Mississippi,Lowndes County,2023,2023-07,1
Southeast,Mississippi,Madison County,2020,2020-10,1
Southeast,Mississippi,Madison County,2024,2024-06,1
Southeast,Mississippi,Marshall County,2018,2018-05,1
Southeast,Mississippi,Mississippi,2020,2020-11,1
Southeast,Mississippi,Mississippi,2021,2021-08,1
Southeast,Mississippi,Mississippi,2024,2024-01,2
Southeast,Mississippi,Montgomery County,2022,2022-08,1
Southeast,Mississippi,Neshoba County,2020,2020-02,1
Southeast,Mississippi,Neshoba County,2022,2022-11,1
Southeast,Mississippi,Panola County,2020,2020-07,1
Southeast,Mississippi,Panola County,2021,2021-10,1
Southeast,Mississippi,Pike County,2021,2021-10,1
Southeast,Mississippi,Pike County,2022,2022-02,1
Southeast,Mississippi,Pike County,2023,2023-12,1
Southeast,Mississippi,Quitman County,2022,2022-09,1
Southeast,Mississippi,Stone County,2023,2023-10,1
Southeast,Mississippi,Sunflower County,2020,2020-06,1
Southeast,Mississippi,Sunflower County,2024,2024-07,1
Southeast,Mississippi,Tallahatchie County,2019,2019-05,1
Southeast,Mississippi,Tate County,2023,2023-02,1
Southeast,Mississippi,Tate County,2024,2024-04,1
Southeast,Mississippi,Tippah County,2023,2023-08,1
Southeast,Mississippi,Warren County,2020,2020-05,1
Southeast,Mississippi,Warren County,2023,2023-05,1
Southeast,Mississippi,Warren County,2024,2024-08,1
Southeast,Mississippi,Washington County,2020,2020-07,1
Southeast,Mississippi,Wayne County,2019,2019-12,1
Southeast,Mississippi,Winston County,2023,2023-02,1
Southeast,Mississippi,Yazoo County,2021,2021-03,1
Southeast,North Carolina,41,2019,2019-04,1
Southeast,North Carolina,41,2020,2020-11,1
Southeast,North Carolina,41,2021,2021-06,1
Southeast,North Carolina,41,2021,2021-11,1
Southeast,North Carolina,41,2022,2022-05,1
Southeast,North Carolina,41,2023,2023-04,1
Southeast,North Carolina,41,2023,2023-06,1
Southeast,North Carolina,41,2023,2023-11,1
Southeast,North Carolina,41,2024,2024-06,1
Southeast,North Carolina,Alamance County,2021,2021-07,1
Southeast,North Carolina,Anson County,2018,2018-03,1
Southeast,North Carolina,Anson County,2023,2023-07,1
Southeast,North Carolina,Bladen County,2020,2020-02,1
Southeast,North Carolina,Buncombe County,2018,2018-04,1
Southeast,North Carolina,Buncombe County,2022,2022-08,1
Southeast,North Carolina,Cabarrus County,2018,2018-06,1
Southeast,North Carolina,Catawba County,2018,2018-04,1
Southeast,North Carolina,Chatham County,2020,2020-03,1
Southeast,North Carolina,Cleveland County,2022,2022-04,1
Southeast,North Carolina,Columbus County,2019,2019-09,1
Southeast,North Carolina,Columbus County,2021,2021-07,1
Southeast,North Carolina,Craven County,2020,2020-01,1
Southeast,North Carolina,Craven County,2022,2022-10,1
Southeast,North Carolina,Cumberland County,2021,2021-03,1
Southeast,North Carolina,Cumberland County,2021,2021-09,1
Southeast,North Carolina,Cumberland County,2022,2022-03,1
Southeast,North Carolina,Cumberland County,2023,2023-04,2
Southeast,North Carolina,Cumberland County,2023,2023-05,1
Southeast,North Carolina,Cumberland County,2023,2023-07,1
Southeast,North Carolina,Cumberland County,2023,2023-09,1
Southeast,North Carolina,Cumberland County,2023,2023-10,1
Southeast,North Carolina,Davidson County,2023,2023-11,1
Southeast,North Carolina,Duplin County,2021,2021-02,1
Southeast,North Carolina,Duplin County,2021,2021-11,1
Southeast,North Carolina,Durham County,2020,2020-07,1
Southeast,North Carolina,Durham County,2021,2021-05,1
Southeast,North Carolina,Durham County,2021,2021-06,1
Southeast,North Carolina,Durham County,2021,2021-08,1
Southeast,North Carolina,Durham County,2021,2021-12,1
Southeast,North Carolina,Durham County,2022,2022-02,1
Southeast,North Carolina,Durham County,2022,2022-09,1
Southeast,North Carolina,Durham County,2023,2023-01,2
Southeast,North Carolina,Durham County,2024,2024-05,1
Southeast,North Carolina,Edgecombe County,2019,2019-09,1
Southeast,North Carolina,Edgecombe County,2020,2020-06,1
Southeast,North Carolina,Edgecombe County,2022,2022-04,1
Southeast,North Carolina,Forsyth County,2019,2019-05,1
Southeast,North Carolina,Gaston County,2020,2020-05,1
Southeast,North Carolina,Gaston County,2020,2020-11,1
Southeast,North Carolina,Granville County,2022,2022-10,1
Southeast,North Carolina,Greene County,2021,2021-06,1
Southeast,North Carolina,Guilford County,2019,2019-09,1
Southeast,North Carolina,Guilford County,2019,2019-12,1
Southeast,North Carolina,Guilford County,2020,2020-02,1
Southeast,North Carolina,Guilford County,2020,2020-04,1
Southeast,North Carolina,Guilford County,2020,2020-09,1
Southeast,North Carolina,Guilford County,2021,2021-02,1
Southeast,North Carolina,Guilford County,2021,2021-03,1
Southeast,North Carolina,Guilford County,2021,2021-06,1
Southeast,North Carolina,Guilford County,2022,2022-07,1
Southeast,North Carolina,Guilford County,2022,2022-10,1
Southeast,North Carolina,Guilford County,2023,2023-01,2
Southeast,North Carolina,Guilford County,2023,2023-06,1
Southeast,North Carolina,Guilford County,2023,2023-07,1
Southeast,North Carolina,Guilford County,2023,2023-09,1
Southeast,North Carolina,Halifax County,2020,2020-06,1
Southeast,North Carolina,Halifax County,2022,2022-11,1
Southeast,North Carolina,Harnett County,2018,2018-11,1
Southeast,North Carolina,Lee County,2018,2018-06,1
Southeast,North Carolina,Martin County,2023,2023-03,1
Southeast,North Carolina,Mecklenburg County,2018,2018-06,1
Southeast,North Carolina,Mecklenburg County,2019,2019-04,1
Southeast,North Carolina,Mecklenburg County,2019,2019-06,1
Southeast,North Carolina,Mecklenburg County,2019,2019-08,1
Southeast,North Carolina,Mecklenburg County,2019,2019-11,1
Southeast,North Carolina,Mecklenburg County,2020,2020-05,1
Southeast,North Carolina,Mecklenburg County,2020,2020-06,1
Southeast,North Carolina,Mecklenburg County,2021,2021-12,1
Southeast,North Carolina,Mecklenburg County,2022,2022-06,1
Southeast,North Carolina,Mecklenburg County,2023,2023-06,1
Southeast,North Carolina,Mecklenburg County,2023,2023-07,1
Southeast,North Carolina,Mecklenburg County,2023,2023-09,1
Southeast,North Carolina,Mecklenburg County,2023,2023-12,1
Southeast,North Carolina,Mecklenburg County,2024,2024-01,1
Southeast,North Carolina,Mecklenburg County,2024,2024-04,1
Southeast,North Carolina,Mecklenburg County,2024,2024-06,1
Southeast,North Carolina,Mecklenburg County,2024,2024-07,1
Southeast,North Carolina,Mecklenburg County,2024,2024-08,1
Southeast,North Carolina,Moore County,2022,2022-07,1
Southeast,North Carolina,New Hanover County,2021,2021-04,1
Southeast,North Carolina,New Hanover County,2022,2022-02,1
Southeast,North Carolina,North Carolina,2018,2018-05,1
Southeast,North Carolina,Pasquotank County,2021,2021-12,1
